antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({""'Less than 5 hours'"", 'Moderate', 'Hight', '4.0'})",frozenset({'1'}),0.0162718182144009,0.5854987276441704,0.0112899179240887,0.6938325991189428,1.1850283636151826,1.0,0.0017627890630997,1.353838688126235,0.1587210213508171,0.0191198786039453,0.261359563166245,0.356557582615299
"frozenset({'Very Low', 'Male', 'Very Hight', '5.0', ""'More than 8 hours'""})",frozenset({'1'}),0.0145156087595426,0.5854987276441704,0.0100713236084728,0.6938271604938271,1.1850190747391205,1.0,0.00157245314878,1.3538146395492818,0.1584314560927399,0.0170716889428918,0.261346442277412,0.3555142168776677
"frozenset({'12.0', '3.0', 'Hight'})",frozenset({'1'}),0.0149815418802193,0.5854987276441704,0.0103938926920182,0.69377990430622,1.1849383637394617,1.0,0.0016222189830019,1.3536057175370058,0.1584480437436559,0.0176141885325558,0.2612324349371246,0.3557660540140307
"frozenset({'Very Low', 'Low', 'Yes', 'Female', '8.0'})",frozenset({'1'}),0.0172036844557542,0.5854987276441704,0.0119350560911795,0.69375,1.1848872888099902,1.0,0.0018623207315436,1.3534735423863822,0.1587692867733711,0.0202026330158344,0.261160289667099,0.3570672135161606
"frozenset({""'5-6 hours'"", 'Very Hight', '10.0'})",frozenset({'1'}),0.0211820364861474,0.5854987276441704,0.0146948138059567,0.6937394247038917,1.1848692267790943,1.0,0.002292758394405,1.353426806421521,0.1594014521617205,0.0248229097293697,0.2611347763651779,0.3594186839484199
"frozenset({'Moderate', 'Female', 'Very Hight', '10.0'})",frozenset({'1'}),0.015447475000896,0.5854987276441704,0.0107164617755636,0.6937354988399071,1.1848625216168125,1.0,0.0016719848172238,1.3534094574648676,0.1584681616795701,0.0181564245810055,0.2611253050698011,0.3560193165110407
"frozenset({""'7-8 hours'"", '5.0', 'No'})",frozenset({'1'}),0.0472742912440414,0.5854987276441704,0.0327945234937815,0.6937073540561032,1.1848144518559829,1.0,0.0051154861201153,1.3532850946468795,0.1637260186337524,0.0546594982078853,0.2610574047141664,0.3748593087616461
"frozenset({'Unhealthy', 'Male', 'Yes', 'No', '3.0'})",frozenset({'1'}),0.025267911544389,0.5854987276441704,0.0175262535392996,0.6936170212765957,1.184660168378936,1.0,0.0027319234798344,1.3528860972724992,0.1599168318689955,0.0295432576123731,0.2608394734663466,0.3617754548106779
"frozenset({'Very Low', 'Low', 'Moderate', '5.0'})","frozenset({'Yes', '1'})",0.0471309272069101,0.5434572237554209,0.0326870004659331,0.6935361216730038,1.276155861689539,1.0,0.0070733576130468,1.489711540351418,0.2271000945623669,0.058589232943595,0.3287291043176699,0.3768412653474826
"frozenset({'Very Hight', 'Hight', 'Unhealthy', '4.0'})","frozenset({'Yes', '1'})",0.0360202143292355,0.5434572237554209,0.0249811834701265,0.6935323383084577,1.2761489000293005,1.0,0.0054057377916849,1.4896931497590973,0.2244781322520158,0.0450520328356279,0.328720817329587,0.3697497476017656
"frozenset({'Low', ""'Less than 5 hours'"", 'Unhealthy', 'No', 'Hight'})",frozenset({'1'}),0.0271316440270958,0.5854987276441704,0.0188165298734812,0.6935270805812417,1.18450655456031,1.0,0.002930986816722,1.3524890654024264,0.1601106620072136,0.0316875905359729,0.2606224881363791,0.3628323453836669
"frozenset({'Very Low', ""'7-8 hours'"", 'Very Hight', 'Yes', 'Hight'})",frozenset({'1'}),0.0547292211748682,0.5854987276441704,0.0379556288305078,0.6935166994106091,1.1844888240851743,1.0,0.005911739467666,1.3524432540328033,0.1647717910870673,0.0630207093549155,0.2605974431695119,0.3791714251215631
"frozenset({'Low', '11.0', 'Yes', 'Healthy'})",frozenset({'1'}),0.0160209311494211,0.5854987276441704,0.0111107128776746,0.6935123042505593,1.1844813173907234,1.0,0.0017304780740136,1.3524238594383635,0.1582844735005417,0.0188186729800279,0.2605868396796243,0.3562443989421259
"frozenset({'Very Low', 'Unhealthy', 'Male', '4.0', 'No', 'Hight'})",frozenset({'1'}),0.0187090068456327,0.5854987276441704,0.0129744453603813,0.6934865900383143,1.184437398913994,1.0,0.0020203456567772,1.3523104010608944,0.1586861648813798,0.0219447138700291,0.2605248031698233,0.3578231187214098
"frozenset({'Low', '12.0', 'Very Hight', 'Male'})",frozenset({'1'}),0.0240851582380559,0.5854987276441704,0.0167019103257947,0.6934523809523809,1.1843789716547737,1.0,0.0026000808223044,1.3521594904034828,0.1595176627040376,0.0281707169628823,0.2604422724558911,0.360989167949256
"frozenset({'Very Low', 'Very Hight', '6.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0169527973907745,0.5854987276441704,0.0117558510447654,0.6934460887949259,1.1843682249918723,1.0,0.0018300097424575,1.3521317367193606,0.1583525114090282,0.019901704993629,0.2604270923880006,0.3567622216746421
"frozenset({'Very Low', ""'Less than 5 hours'"", '10.0'})","frozenset({'Yes', '1'})",0.0365936704777606,0.5434572237554209,0.0253754345722375,0.693437806072478,1.2759749539819434,1.0,0.005488340007373,1.489233784491103,0.2245008680555555,0.0457482553631429,0.3285137562590837,0.3700652065381845
"frozenset({'Very Low', 'Low', ""'7-8 hours'"", '10.0'})",frozenset({'1'}),0.0201068062076628,0.5854987276441704,0.0139421526110175,0.6934046345811051,1.1842974234480543,1.0,0.002169643159443,1.3519489173931416,0.1588106919812021,0.0235643324448752,0.2603270825289593,0.3586085366833048
"frozenset({'Low', 'Unhealthy', 'Male', 'Yes', 'No', '3.0'})",frozenset({'1'}),0.0178846636321278,0.5854987276441704,0.0124009892118562,0.6933867735470942,1.1842669177728622,1.0,0.0019295414109013,1.3518701627814311,0.1584292189127582,0.0209836860937594,0.2602839921087312,0.3572834945110593
"frozenset({'9.0', 'Very Hight', 'Male', 'Yes'})",frozenset({'1'}),0.0183505967528045,0.5854987276441704,0.0127235582954015,0.693359375,1.1842201225437683,1.0,0.0019793072451232,1.3517493722686926,0.1584704253121049,0.0215242830291638,0.2602178920773887,0.3575452604676787
"frozenset({'Very Low', 'Unhealthy', '5.0', 'Female', 'No'})","frozenset({'Yes', '1'})",0.0238342711730762,0.5434572237554209,0.0165227052793806,0.6932330827067669,1.2755982484074064,1.0,0.0035697984374267,1.488239932365907,0.2213293366665084,0.0299993492548968,0.3280653352646807,0.361818018633605
"frozenset({'Low', '5.0', 'No'})",frozenset({'1'}),0.1180961255868965,0.5854987276441704,0.081860865201964,0.6931714719271623,1.1838991943094856,1.0,0.01271573393113,1.350921555304113,0.1761342648049192,0.1316654176514671,0.2597645688058588,0.4164926899302805
"frozenset({'No', 'Yes', 'Female', '10.0'})",frozenset({'1'}),0.0302498118347012,0.5854987276441704,0.0209669904304505,0.693127962085308,1.183824881864727,1.0,0.0032557640897573,1.350730014935599,0.1601241949174093,0.0352515818017475,0.2596595996664228,0.3644692210034767
"frozenset({'Low', ""'5-6 hours'"", 'Unhealthy'})",frozenset({'1'}),0.0529013297014443,0.5854987276441704,0.0366653524963263,0.693089430894309,1.1837590726849974,1.0,0.0056916912654458,1.3505604370799216,0.1639042606613639,0.0609327535886592,0.2595666417105158,0.377855929942747
"frozenset({'Low', '12.0', 'Very Hight'})",frozenset({'1'}),0.0434393032507795,0.5854987276441704,0.0301064477975699,0.6930693069306931,1.1837247020490491,1.0,0.0046727910144892,1.3504718873528645,0.162257323777051,0.0502753172133109,0.2595180918870099,0.3722447416142202
"frozenset({'Very Low', 'Low', '5.0', 'No', 'Hight'})",frozenset({'1'}),0.048564567578223,0.5854987276441704,0.0336547077165692,0.6929889298892988,1.183587422431521,1.0,0.0052202151909303,1.3501183270243966,0.1630283983908977,0.0560530085959885,0.2593241792340101,0.3752346706253546
"frozenset({""'7-8 hours'"", 'Very Hight', 'Yes', '3.0', 'Hight'})",frozenset({'1'}),0.0172753664743199,0.5854987276441704,0.0119708971004623,0.6929460580912863,1.183514199730961,1.0,0.0018561920101612,1.3499298194291205,0.1577845075740783,0.0202620723125455,0.2592207493994794,0.3566958498096
"frozenset({'Unhealthy', '5.0', 'Male', 'No'})","frozenset({'Yes', '1'})",0.0414322067309415,0.5434572237554209,0.0287086484355399,0.6929065743944637,1.274997449856884,1.0,0.0061920163914817,1.48665760377108,0.2250072528053711,0.0516174764789277,0.3273501595368135,0.3728662661591786
"frozenset({'Low', 'Very Hight', 'Hight', '10.0'})","frozenset({'Yes', '1'})",0.0291745815562166,0.5434572237554209,0.0202143292355112,0.6928746928746929,1.2749387855897123,1.0,0.0043591921387436,1.4865032794523498,0.2221291415342263,0.03659248686174,0.3272803270448114,0.3650352492270319
"frozenset({'Very Low', 'Low', 'Unhealthy', '5.0', 'Female', 'No'})","frozenset({'Yes', '1'})",0.0155191570194616,0.5434572237554209,0.0107523027848464,0.6928406466512701,1.2748761381136375,1.0,0.0023183047960253,1.4863385121346064,0.2190089073345953,0.019612970711297,0.327205753039495,0.3563128248095102
"frozenset({'Very Low', 'Low', ""'Less than 5 hours'"", 'Yes', '3.0'})",frozenset({'1'}),0.0269524389806816,0.5854987276441704,0.0186731658363499,0.6928191489361704,1.1832974457926109,1.0,0.0028925471062536,1.3493721074094545,0.1591946314039061,0.0314480593951832,0.2589145762618322,0.3623559505699461
"frozenset({'Unhealthy', 'Yes', '5.0', 'Male'})","frozenset({'Very Low', '1'})",0.0598544855023117,0.4594458979964876,0.0414680477402243,0.692814371257485,1.50793461053554,1.0,0.0139681498994969,1.759698538685898,0.3582863138012525,0.0867836783678367,0.4317208442152956,0.3915355107711093
"frozenset({'Unhealthy', 'Male', 'Yes', ""'5-6 hours'"", 'No'})",frozenset({'1'}),0.0237984301637934,0.5854987276441704,0.0164868642700978,0.6927710843373495,1.1832153540705428,1.0,0.0025529136892681,1.3491610041385829,0.1586202272803461,0.0278113663845223,0.2587986185989094,0.3604648761549627
"frozenset({'Very Low', '11.0', '4.0'})","frozenset({'Yes', '1'})",0.017848822622845,0.5434572237554209,0.0123651482025733,0.6927710843373494,1.2747481385013772,1.0,0.002665076612659,1.4860019775803943,0.2194482038621604,0.0225254635675111,0.3270533854683926,0.3577619188751312
"frozenset({'Very Low', 'Low', 'Very Hight', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.0366295114870434,0.5854987276441704,0.0253754345722375,0.6927592954990215,1.183195219375502,1.0,0.003928902202346,1.34910923677598,0.1607179527924157,0.0425225225225225,0.2587701775804755,0.3680495791892756
"frozenset({'Very Low', 'Very Hight', '5.0', ""'More than 8 hours'""})",frozenset({'1'}),0.0284577613705601,0.5854987276441704,0.0197125551055517,0.6926952141057934,1.183085771839235,1.0,0.0030505720314873,1.348827910862822,0.1592856591890051,0.0331724969843184,0.2586155787951354,0.3631815933408496
"frozenset({'Male', 'Very Hight', 'Yes', '3.0', 'Hight'})",frozenset({'1'}),0.0376689007562452,0.5854987276441704,0.0260922547578939,0.6926736441484301,1.1830489315245685,1.0,0.0040371612933578,1.3487332422476068,0.1607829414533325,0.0437001020469415,0.2585635404570125,0.3686188984699056
"frozenset({'Very Low', 'Male', '8.0', 'Unhealthy'})","frozenset({'Yes', '1'})",0.0165585462886634,0.5434572237554209,0.0114691229705028,0.6926406926406926,1.2745082084922486,1.0,0.0024702613750401,1.4853715677816586,0.2190101224534422,0.0209081999346618,0.3267677787225596,0.3568723479031465
"frozenset({'Low', '12.0', 'Very Hight', 'Female'})",frozenset({'1'}),0.0193541450127235,0.5854987276441704,0.0134045374717752,0.6925925925925926,1.1829104998730366,1.0,0.0020727101921847,1.348377632964747,0.1576792526620211,0.022663919524906,0.2583680005124019,0.3577434069721044
"frozenset({'12.0', ""'7-8 hours'""})",frozenset({'1'}),0.0304290168811153,0.5854987276441704,0.0210745134582989,0.6925795053003534,1.1828881474892974,1.0,0.0032583627909429,1.3483202307666642,0.1594638594754772,0.0354280894137494,0.2583364269247869,0.3642868143543882
"frozenset({'9.0', 'Low', 'Yes', 'Male'})",frozenset({'1'}),0.0212178774954302,0.5854987276441704,0.0146948138059567,0.6925675675675675,1.182867758490616,1.0,0.0022717735290724,1.3482678749156654,0.1579482865025289,0.0248214069499939,0.2583076266928407,0.3588327553802578
"frozenset({'Very Low', '11.0', 'Yes', 'No', 'Hight'})",frozenset({'1'}),0.0249453424608437,0.5854987276441704,0.0172753664743199,0.6925287356321839,1.1828014356558254,1.0,0.0026699002028478,1.3480975960731651,0.1585034786594177,0.0291238670694864,0.2582139431797287,0.361017061253898
"frozenset({'Low', ""'Less than 5 hours'"", 'Male', 'Very Hight', 'Hight'})",frozenset({'1'}),0.0319343392709938,0.5854987276441704,0.0221139027275008,0.6924803591470258,1.1827188112488471,1.0,0.0034163877161766,1.3478855243395769,0.1595867908938222,0.037146297411198,0.2580972330792189,0.3651248514638165
"frozenset({'Hight', '5.0', 'Unhealthy', 'No'})","frozenset({'Yes', '1'})",0.0463782660119709,0.5434572237554209,0.0321135443174079,0.6924265842349304,1.2741142337755584,1.0,0.0069089406279518,1.4843375689961942,0.2256041475390471,0.0575798470535312,0.3262988009686602,0.3757588965493059
"frozenset({'9.0', 'Yes', 'Female'})",frozenset({'1'}),0.0269165979713988,0.5854987276441704,0.0186373248270671,0.6924101198402131,1.1825988463309125,1.0,0.0028776909623034,1.3475777296070477,0.1586757331066723,0.0313876984366511,0.2579277780944042,0.3621208287741712
"frozenset({'Very Low', '5.0', 'Male', 'No'})",frozenset({'1'}),0.0775957850973083,0.5854987276441704,0.0537256729149492,0.692378752886836,1.1825452732796042,1.0,0.0082934394699247,1.3474403222978544,0.1673522427033004,0.0881660981061051,0.257852104132781,0.392069640890039
"frozenset({'Very Low', '7.0', 'Unhealthy'})",frozenset({'1'}),0.0218988566718038,0.5854987276441704,0.0151607469266334,0.6923076923076923,1.1824239056731711,1.0,0.0023389942084302,1.347129135156446,0.1577338056268067,0.025599128540305,0.2576806677973993,0.3591007119716718
"frozenset({'Low', ""'Less than 5 hours'"", 'Moderate', 'Very Hight', 'Hight'})",frozenset({'1'}),0.0196767140962689,0.5854987276441704,0.0136195835274721,0.692167577413479,1.1821845970502864,1.0,0.0020988924598885,1.3465159675937892,0.1572016286695093,0.0230233262647682,0.2573426353146111,0.3577145428693252
"frozenset({'Very Low', 'Low', 'Unhealthy', ""'5-6 hours'"", 'Yes', 'No'})",frozenset({'1'}),0.0182789147342389,0.5854987276441704,0.0126518762768359,0.692156862745098,1.182166296979125,1.0,0.0019495949572227,1.346469101283268,0.1569644626970068,0.0214030194628024,0.2573167857718098,0.3568827898446352
"frozenset({'Low', ""'7-8 hours'"", 'Male', '10.0'})","frozenset({'Yes', '1'})",0.0154833160101788,0.5434572237554209,0.0107164617755636,0.6921296296296297,1.2735678161509132,1.0,0.0023019418421439,1.4829058596816405,0.2181824668026505,0.0195475941422594,0.3256483589493089,0.3559243412937438
"frozenset({'Very Low', 'No', 'Yes', '10.0'})",frozenset({'1'}),0.0583133221031504,0.5854987276441704,0.0403569764524569,0.6920712968653964,1.1820201551078249,1.0,0.0062146005563576,1.346094950345179,0.1635265113611428,0.0668765219457148,0.2571103548501016,0.3804994094513074
"frozenset({'8.0', 'Unhealthy'})","frozenset({'Yes', '1'})",0.0338697537722662,0.5434572237554209,0.0234400200709651,0.692063492063492,1.273446118318505,1.0,0.0050332577166096,1.4825873661550764,0.2222570318466654,0.0423191406755532,0.3255034928610058,0.367597399266594
"frozenset({'Low', 'Male', ""'5-6 hours'"", 'Unhealthy'})",frozenset({'1'}),0.0320060212895595,0.5854987276441704,0.0221497437367836,0.6920492721164614,1.1819825380338755,1.0,0.0034102589947943,1.3459986771409302,0.1590545148315159,0.0372042622358677,0.2570572193101072,0.3649399151963306
"frozenset({'Very Low', '8.0', 'Unhealthy', 'Hight'})","frozenset({'Yes', '1'})",0.0169886384000573,0.5434572237554209,0.0117558510447654,0.6919831223628692,1.2732982323449458,1.0,0.0025232527844855,1.48220052013651,0.2183474624880058,0.0214253053759226,0.3253274530574983,0.3568073628038048
"frozenset({'Yes', 'Male', 'Hight'})",frozenset({'1'}),0.2951865524533171,0.5854987276441704,0.2042579119027991,0.6919621175327829,1.1818336827425426,1.0,0.0314265610237128,1.3456178475059568,0.2182950006573968,0.3019657712075451,0.2568469555799547,0.5204117639573806
"frozenset({'Very Low', 'Low', 'Yes', 'No', '12.0', 'Hight'})",frozenset({'1'}),0.0155908390380273,0.5854987276441704,0.0107881437941292,0.6919540229885058,1.1818198577009245,1.0,0.0016597273744591,1.3455824886178054,0.1562839516715684,0.0182756527018822,0.2568274271856724,0.3551897930809326
"frozenset({""'5-6 hours'"", 'Low', 'Very Hight', 'Unhealthy'})",frozenset({'1'}),0.0293179455933479,0.5854987276441704,0.0202860112540769,0.6919315403422983,1.1817814585633244,1.0,0.0031203914120307,1.3454842888375738,0.1584657502933333,0.0341210513624306,0.2567731869511859,0.3632894724238426
"frozenset({'Very Low', ""'7-8 hours'"", '5.0', 'Female'})","frozenset({'Yes', '1'})",0.0269882799899645,0.5434572237554209,0.0186731658363499,0.6918990703851262,1.2731435707192118,1.0,0.0040061901190698,1.4817961660007246,0.2204933672734965,0.0338421565443325,0.3251433476853043,0.3631295127695597
"frozenset({""'5-6 hours'"", 'Unhealthy', 'Hight'})",frozenset({'1'}),0.0535106268592523,0.5854987276441704,0.0370237625891545,0.6918955123911588,1.1817199247812022,1.0,0.0056933586476202,1.345326955711421,0.162469651163234,0.0615027387473208,0.2566862681561367,0.3775650431691347
"frozenset({'Very Low', 'Low', ""'Less than 5 hours'"", 'Male', '4.0'})","frozenset({'Yes', '1'})",0.0198917601519658,0.5434572237554209,0.0137629475646034,0.6918918918918919,1.273130361780365,1.0,0.0029526268168073,1.481761642197318,0.2188885600270606,0.0250423894613277,0.3251276240913547,0.3586083478453062
"frozenset({""'5-6 hours'"", 'Low', 'Yes', 'Hight'})",frozenset({'1'}),0.0746568223361169,0.5854987276441704,0.0516468943765456,0.6917906865098415,1.1815408878740872,1.0,0.0079354198887922,1.3448693930174345,0.1660438797843379,0.0848745435269172,0.2564333717519316,0.3900003873293576
"frozenset({'Very Low', 'Unhealthy', 'Yes', 'No', '3.0'})",frozenset({'1'}),0.0334755026701551,0.5854987276441704,0.0231532919967026,0.6916488222698073,1.181298591463632,1.0,0.0035534277760777,1.3442506540984196,0.1587895353350689,0.0388594802694898,0.2560911189061732,0.3655966932112993
"frozenset({'Very Low', '9.0', 'Yes'})",frozenset({'1'}),0.0454463997706175,0.5854987276441704,0.0314325651410343,0.6916403785488959,1.1812841700473034,1.0,0.0048237558993294,1.3442138448777288,0.1607700617126044,0.0524302026663478,0.2560707481100515,0.3726627455917839
"frozenset({'8.0', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.0205727393283394,0.5854987276441704,0.01422888068528,0.6916376306620209,1.1812794768058916,1.0,0.0021835679843821,1.3442018662838766,0.1566836906395065,0.0240416641434021,0.2560641187290138,0.3579698927061329
"frozenset({""'5-6 hours'"", '5.0', 'Hight'})","frozenset({'Yes', '1'})",0.0368445575427404,0.5434572237554209,0.025482957600086,0.6916342412451363,1.2726562662389072,1.0,0.0054595166474114,1.4805235772221683,0.222437486990822,0.0459302325581395,0.3245632724902298,0.3692623491393524
"frozenset({'Very Low', 'Low', ""'7-8 hours'"", '5.0', 'Female'})","frozenset({'Yes', '1'})",0.0173112074836027,0.5434572237554209,0.0119708971004623,0.6915113871635611,1.2724302059784025,1.0,0.0025629963415695,1.4799339659471926,0.2178739391885133,0.0218129571577847,0.3242941759499543,0.3567693452338283
"frozenset({'No', ""'7-8 hours'"", 'Unhealthy', '4.0'})",frozenset({'1'}),0.016845274362926,0.5854987276441704,0.0116483280169169,0.6914893617021276,1.181026241482068,1.0,0.0017854413106067,1.343555848325792,0.155905026037358,0.0197196772040531,0.2557064142543072,0.3556920363848542
"frozenset({'Very Hight', 'Unhealthy', '4.0'})","frozenset({'Yes', '1'})",0.0598186444930289,0.5434572237554209,0.0413605247123759,0.6914319952067106,1.2722841191230254,1.0,0.0088516502473819,1.4795531913635,0.2276284657420283,0.0736063273376706,0.3241202777722117,0.3837691533113286
"frozenset({'11.0', 'Hight'})",frozenset({'1'}),0.0689939428694312,0.5854987276441704,0.0477043833554352,0.6914285714285715,1.1809224149993005,1.0,0.0073085175902287,1.343291160412411,0.1645578117881223,0.0786178381571175,0.2555597554196778,0.386452532531132
"frozenset({'Very Low', '12.0', ""'7-8 hours'"", 'Hight'})",frozenset({'1'}),0.0149815418802193,0.5854987276441704,0.0103580516827353,0.6913875598086124,1.1808523693817394,1.0,0.0015863779737191,1.3431126499591997,0.15548347156915,0.0175523838445186,0.255460813335071,0.3545392745174306
"frozenset({'Low', '5.0', ""'5-6 hours'"", 'No', 'Hight'})",frozenset({'1'}),0.0149815418802193,0.5854987276441704,0.0103580516827353,0.6913875598086124,1.1808523693817394,1.0,0.0015863779737191,1.3431126499591997,0.15548347156915,0.0175523838445186,0.255460813335071,0.3545392745174306
"frozenset({'Very Low', 'Yes', 'Female', '10.0', 'No', 'Hight'})",frozenset({'1'}),0.0149815418802193,0.5854987276441704,0.0103580516827353,0.6913875598086124,1.1808523693817394,1.0,0.0015863779737191,1.3431126499591997,0.15548347156915,0.0175523838445186,0.255460813335071,0.3545392745174306
"frozenset({'Very Low', ""'7-8 hours'"", '5.0', 'No', 'Hight'})",frozenset({'1'}),0.0232249740152682,0.5854987276441704,0.0160567721587039,0.6913580246913579,1.1808019250069526,1.0,0.0024585794231954,1.3429841224328871,0.1567586268353155,0.027092404450895,0.2553895587473909,0.3593910593584115
"frozenset({""'7-8 hours'"", 'Female', 'Unhealthy', 'Hight'})","frozenset({'Yes', '1'})",0.0280993512777319,0.5434572237554209,0.0194258270312892,0.6913265306122448,1.2720900567573858,1.0,0.0041550315965646,1.4790476718006194,0.2200761303995383,0.035183382018825,0.3238892707342002,0.3635357179869903
"frozenset({'Male', 'Very Hight', 'Unhealthy'})",frozenset({'1'}),0.1358374251818931,0.5854987276441704,0.093903444320992,0.6912928759894459,1.1806906545654707,1.0,0.0143708047105334,1.342700702759482,0.1770941076908612,0.1496629726950759,0.2552323850394751,0.4258374272209717
"frozenset({""'Less than 5 hours'"", 'Unhealthy', '5.0', 'Yes', 'Hight'})","frozenset({'Very Low', '1'})",0.0213612415325615,0.4594458979964876,0.0147664958245224,0.6912751677852349,1.5045844805660222,1.0,0.0049521610262748,1.7509252434461595,0.3426848455864444,0.0316849957702068,0.4288733892305953,0.3617074801403747
"frozenset({'Low', 'Yes', 'Female', 'No', '12.0'})",frozenset({'1'}),0.0160209311494211,0.5854987276441704,0.0110748718683918,0.6912751677852348,1.180660409915269,1.0,0.0016946370647308,1.3426236865438823,0.1555077831868452,0.0187568289425761,0.2551896633269205,0.3550952234616673
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Unhealthy'})","frozenset({'Yes', '1'})",0.087882154761478,0.5434572237554209,0.0607505107343822,0.6912724306688418,1.271990509008201,1.0,0.0129903188900651,1.478788490557078,0.2344330977879178,0.1064698492462311,0.3237707715568657,0.4015288487183159
"frozenset({'12.0', '5.0'})","frozenset({'Very Low', '1'})",0.0291387405469338,0.4594458979964876,0.0201426472169456,0.6912669126691267,1.5045665130182777,1.0,0.0067549723998729,1.7508784260113766,0.3454218936882663,0.0429992348890589,0.4288581176489393,0.3675540429637856
"frozenset({'12.0', 'Hight'})",frozenset({'1'}),0.0744059352711372,0.5854987276441704,0.0514318483208487,0.6912331406551061,1.18058862986154,1.0,0.0078672678904233,1.3424409382382254,0.1652613307878343,0.0845261235789597,0.2550882712856131,0.3895379709152122
"frozenset({'Very Low', ""'7-8 hours'"", 'Male', 'Very Hight', 'Yes', 'Hight'})",frozenset({'1'}),0.0301781298161356,0.5854987276441704,0.020859467402602,0.6912114014251782,1.1805515004385343,1.0,0.003190210792574,1.342346428167725,0.1576972757379225,0.0350686912509038,0.2550358245710244,0.363419118930023
"frozenset({'Very Low', 'Moderate', '5.0'})","frozenset({'Yes', '1'})",0.0761263037167126,0.5434572237554209,0.0526146016271818,0.6911487758945386,1.271762975416047,1.0,0.0112432119545351,1.478196427962631,0.2312978037684145,0.0927997977116126,0.3234999211990518,0.3939816952083654
"frozenset({'Low', ""'Less than 5 hours'"", 'Hight', '4.0'})","frozenset({'Yes', '1'})",0.030285652843984,0.5434572237554209,0.0209311494211677,0.6911242603550296,1.2717178650772063,1.0,0.0044721926069556,1.4780791031673155,0.2203350559570005,0.037863070539419,0.3234462229679448,0.3648195330661252
"frozenset({'Low', '12.0', 'Moderate', 'Very Hight'})",frozenset({'1'}),0.0161284541772696,0.5854987276441704,0.0111465538869574,0.6911111111111111,1.180380210033736,1.0,0.0017033644872987,1.3419105939577216,0.1553204241969409,0.0188770864946889,0.2547938703943893,0.3550744096201981
"frozenset({'Very Low', '5.0', ""'More than 8 hours'""})",frozenset({'1'}),0.0479194294111322,0.5854987276441704,0.0331170925773269,0.6910994764397906,1.1803603386475636,1.0,0.0050603276276744,1.3418600511858214,0.1604917569004303,0.0551674726849364,0.2547658013096929,0.3738308351836563
"frozenset({""'5-6 hours'"", 'Female', '10.0'})",frozenset({'1'}),0.0151965879359162,0.5854987276441704,0.0105014157198666,0.6910377358490566,1.180254889074714,1.0,0.0016038328188549,1.3415919044188682,0.1550821096291394,0.0177931620817392,0.2546168497989216,0.3544867915288378
"frozenset({'Low', ""'Less than 5 hours'"", 'Unhealthy', 'Male', 'Very Hight'})","frozenset({'Yes', '1'})",0.0241209992473388,0.5434572237554209,0.0166660693165119,0.6909361069836553,1.2713716494724636,1.0,0.0035573380313466,1.4771792712144312,0.2187237679112741,0.0302517728189447,0.3230340964791149,0.3608014307918342
"frozenset({'Very Low', 'Very Hight', '5.0', 'No', 'Hight'})",frozenset({'1'}),0.0454463997706175,0.5854987276441704,0.0313967241317515,0.6908517350157728,1.1799372097621863,1.0,0.0047879148900466,1.3407847279265095,0.1597576872308138,0.0523672883787661,0.2541681157522764,0.372237816577426
"frozenset({'12.0', 'Male'})",frozenset({'1'}),0.0617899000035841,0.5854987276441704,0.0426866420558402,0.6908352668213458,1.179909082981291,1.0,0.0065087342224812,1.340713308708162,0.1625191123645215,0.0706028810243642,0.2541283856102351,0.3818708655360401
"frozenset({'Very Low', 'Low', 'Moderate', '4.0', 'Yes', 'Female'})",frozenset({'1'}),0.0168094333536432,0.5854987276441704,0.0116124870076341,0.6908315565031984,1.1799027459595826,1.0,0.0017705851666565,1.3406972188612698,0.1550793162171602,0.0196590012741945,0.2541194343273444,0.3553325265375933
"frozenset({'Moderate', '5.0', 'Male'})","frozenset({'Yes', '1'})",0.049962366940253,0.5434572237554209,0.034514891939357,0.6908177905308466,1.2711539387720867,1.0,0.0073624827097574,1.476613990916342,0.224531336204183,0.0617545209696036,0.3227749390486066,0.3771638250286627
"frozenset({'Very Low', 'Low', 'Very Hight', 'Yes', 'No', '10.0'})",frozenset({'1'}),0.0183147557435217,0.5854987276441704,0.0126518762768359,0.6908023483365949,1.179852859998735,1.0,0.0019286100918902,1.3405705707204365,0.1552806125351263,0.0214017218382442,0.2540489685204786,0.3562055326403837
"frozenset({'12.0', ""'Less than 5 hours'"", 'Hight'})","frozenset({'Yes', '1'})",0.0217913336439554,0.5434572237554209,0.0150532238987849,0.6907894736842106,1.2711018337573805,1.0,0.0032105662147128,1.4764787657271496,0.2180321833786092,0.027359781121751,0.3227129145284315,0.3592442389195306
"frozenset({'Very Low', 'Unhealthy', 'Very Hight', 'Yes', 'No', '3.0'})",frozenset({'1'}),0.0198200781334002,0.5854987276441704,0.0136912655460377,0.6907775768535263,1.1798105516521935,1.0,0.0020866350171238,1.340463179022069,0.1554880780355121,0.0231416974616829,0.2539892063804787,0.3570807570849413
